vgs ,M0.m1:vds (V),M0.m1:gm (s),M0.m1:gds (s),M0.m1:cgg (F),M0.m1:cgs (F),M0.m1:vth (V),M0.m1:id (A)
1.479,400.0E-3,354.8E-6,245.3E-6,30.92E-15,-23.84E-15,743.8E-3,207.4E-6
1.480,400.0E-3,354.6E-6,246.2E-6,30.93E-15,-23.84E-15,743.8E-3,207.7E-6
1.481,400.0E-3,354.3E-6,247.1E-6,30.94E-15,-23.84E-15,743.8E-3,208.1E-6
1.482,400.0E-3,354.0E-6,248.0E-6,30.94E-15,-23.84E-15,743.8E-3,208.5E-6
1.483,400.0E-3,353.8E-6,248.9E-6,30.95E-15,-23.84E-15,743.8E-3,208.8E-6
1.484,400.0E-3,353.5E-6,249.8E-6,30.96E-15,-23.83E-15,743.8E-3,209.2E-6
1.485,400.0E-3,353.3E-6,250.7E-6,30.97E-15,-23.83E-15,743.8E-3,209.5E-6
1.486,400.0E-3,353.0E-6,251.6E-6,30.98E-15,-23.83E-15,743.8E-3,209.9E-6
1.487,400.0E-3,352.8E-6,252.5E-6,30.99E-15,-23.83E-15,743.8E-3,210.2E-6
1.488,400.0E-3,352.5E-6,253.4E-6,30.99E-15,-23.82E-15,743.8E-3,210.6E-6
1.489,400.0E-3,352.3E-6,254.3E-6,31.00E-15,-23.82E-15,743.8E-3,210.9E-6
1.490,400.0E-3,352.0E-6,255.2E-6,31.01E-15,-23.82E-15,743.8E-3,211.3E-6
1.491,400.0E-3,351.8E-6,256.1E-6,31.02E-15,-23.82E-15,743.8E-3,211.6E-6
1.492,400.0E-3,351.5E-6,257.0E-6,31.03E-15,-23.81E-15,743.8E-3,212.0E-6
1.493,400.0E-3,351.3E-6,258.0E-6,31.04E-15,-23.81E-15,743.8E-3,212.3E-6
1.494,400.0E-3,351.0E-6,258.9E-6,31.04E-15,-23.81E-15,743.8E-3,212.7E-6
1.495,400.0E-3,350.8E-6,259.8E-6,31.05E-15,-23.81E-15,743.8E-3,213.0E-6
1.496,400.0E-3,350.5E-6,260.7E-6,31.06E-15,-23.80E-15,743.8E-3,213.4E-6
1.497,400.0E-3,350.3E-6,261.6E-6,31.07E-15,-23.80E-15,743.8E-3,213.7E-6
1.498,400.0E-3,350.0E-6,262.5E-6,31.08E-15,-23.80E-15,743.8E-3,214.1E-6
1.499,400.0E-3,349.8E-6,263.4E-6,31.09E-15,-23.79E-15,743.8E-3,214.4E-6
1.500,400.0E-3,349.5E-6,264.2E-6,31.10E-15,-23.79E-15,743.8E-3,214.8E-6
1.501,400.0E-3,349.3E-6,265.1E-6,31.10E-15,-23.79E-15,743.8E-3,215.1E-6
1.502,400.0E-3,349.0E-6,266.0E-6,31.11E-15,-23.79E-15,743.8E-3,215.5E-6
1.503,400.0E-3,348.7E-6,266.9E-6,31.12E-15,-23.78E-15,743.8E-3,215.8E-6
1.504,400.0E-3,348.5E-6,267.8E-6,31.13E-15,-23.78E-15,743.8E-3,216.2E-6
1.505,400.0E-3,348.2E-6,268.7E-6,31.14E-15,-23.78E-15,743.8E-3,216.5E-6
1.506,400.0E-3,348.0E-6,269.6E-6,31.15E-15,-23.77E-15,743.8E-3,216.9E-6
1.507,400.0E-3,347.7E-6,270.5E-6,31.15E-15,-23.77E-15,743.8E-3,217.2E-6
1.508,400.0E-3,347.5E-6,271.4E-6,31.16E-15,-23.77E-15,743.8E-3,217.6E-6
1.509,400.0E-3,347.2E-6,272.3E-6,31.17E-15,-23.76E-15,743.8E-3,217.9E-6
1.510,400.0E-3,347.0E-6,273.2E-6,31.18E-15,-23.76E-15,743.8E-3,218.3E-6
1.511,400.0E-3,346.7E-6,274.1E-6,31.19E-15,-23.76E-15,743.8E-3,218.6E-6
1.512,400.0E-3,346.5E-6,275.0E-6,31.20E-15,-23.76E-15,743.8E-3,219.0E-6
1.513,400.0E-3,346.2E-6,275.9E-6,31.21E-15,-23.75E-15,743.8E-3,219.3E-6
1.514,400.0E-3,345.9E-6,276.8E-6,31.22E-15,-23.75E-15,743.8E-3,219.7E-6
1.515,400.0E-3,345.7E-6,277.7E-6,31.22E-15,-23.75E-15,743.8E-3,220.0E-6
1.516,400.0E-3,345.4E-6,278.6E-6,31.23E-15,-23.74E-15,743.8E-3,220.3E-6
1.517,400.0E-3,345.2E-6,279.5E-6,31.24E-15,-23.74E-15,743.8E-3,220.7E-6
1.518,400.0E-3,344.9E-6,280.3E-6,31.25E-15,-23.74E-15,743.8E-3,221.0E-6
1.519,400.0E-3,344.7E-6,281.2E-6,31.26E-15,-23.73E-15,743.8E-3,221.4E-6
1.520,400.0E-3,344.4E-6,282.1E-6,31.27E-15,-23.73E-15,743.8E-3,221.7E-6
1.521,400.0E-3,344.2E-6,283.0E-6,31.28E-15,-23.73E-15,743.8E-3,222.1E-6
1.522,400.0E-3,343.9E-6,283.9E-6,31.29E-15,-23.72E-15,743.8E-3,222.4E-6
1.523,400.0E-3,343.6E-6,284.8E-6,31.29E-15,-23.72E-15,743.8E-3,222.8E-6
1.524,400.0E-3,343.4E-6,285.7E-6,31.30E-15,-23.71E-15,743.8E-3,223.1E-6
1.525,400.0E-3,343.1E-6,286.6E-6,31.31E-15,-23.71E-15,743.8E-3,223.4E-6
1.526,400.0E-3,342.9E-6,287.4E-6,31.32E-15,-23.71E-15,743.8E-3,223.8E-6
1.527,400.0E-3,342.6E-6,288.3E-6,31.33E-15,-23.70E-15,743.8E-3,224.1E-6
1.528,400.0E-3,342.4E-6,289.2E-6,31.34E-15,-23.70E-15,743.8E-3,224.5E-6
1.529,400.0E-3,342.1E-6,290.1E-6,31.35E-15,-23.70E-15,743.8E-3,224.8E-6
1.530,400.0E-3,341.8E-6,291.0E-6,31.36E-15,-23.69E-15,743.8E-3,225.2E-6
1.531,400.0E-3,341.6E-6,291.9E-6,31.36E-15,-23.69E-15,743.8E-3,225.5E-6
1.532,400.0E-3,341.3E-6,292.8E-6,31.37E-15,-23.69E-15,743.8E-3,225.8E-6
1.533,400.0E-3,341.1E-6,293.6E-6,31.38E-15,-23.68E-15,743.8E-3,226.2E-6
1.534,400.0E-3,340.8E-6,294.5E-6,31.39E-15,-23.68E-15,743.8E-3,226.5E-6
1.535,400.0E-3,340.6E-6,295.4E-6,31.40E-15,-23.67E-15,743.8E-3,226.9E-6
1.536,400.0E-3,340.3E-6,296.3E-6,31.41E-15,-23.67E-15,743.8E-3,227.2E-6
1.537,400.0E-3,340.0E-6,297.2E-6,31.42E-15,-23.67E-15,743.8E-3,227.5E-6
1.538,400.0E-3,339.8E-6,298.0E-6,31.43E-15,-23.66E-15,743.8E-3,227.9E-6
1.539,400.0E-3,339.5E-6,298.9E-6,31.44E-15,-23.66E-15,743.8E-3,228.2E-6
1.540,400.0E-3,339.3E-6,299.8E-6,31.45E-15,-23.65E-15,743.8E-3,228.6E-6
1.541,400.0E-3,339.0E-6,300.7E-6,31.45E-15,-23.65E-15,743.8E-3,228.9E-6
1.542,400.0E-3,338.8E-6,301.6E-6,31.46E-15,-23.65E-15,743.8E-3,229.2E-6
1.543,400.0E-3,338.5E-6,302.4E-6,31.47E-15,-23.64E-15,743.8E-3,229.6E-6
1.544,400.0E-3,338.2E-6,303.3E-6,31.48E-15,-23.64E-15,743.8E-3,229.9E-6
1.545,400.0E-3,338.0E-6,304.2E-6,31.49E-15,-23.63E-15,743.8E-3,230.3E-6
1.546,400.0E-3,337.7E-6,305.1E-6,31.50E-15,-23.63E-15,743.8E-3,230.6E-6
1.547,400.0E-3,337.5E-6,306.0E-6,31.51E-15,-23.63E-15,743.8E-3,230.9E-6
1.548,400.0E-3,337.2E-6,306.8E-6,31.52E-15,-23.62E-15,743.8E-3,231.3E-6
1.549,400.0E-3,336.9E-6,307.7E-6,31.53E-15,-23.62E-15,743.8E-3,231.6E-6
1.550,400.0E-3,336.7E-6,308.6E-6,31.54E-15,-23.61E-15,743.8E-3,231.9E-6
1.551,400.0E-3,336.4E-6,309.5E-6,31.54E-15,-23.61E-15,743.8E-3,232.3E-6
1.552,400.0E-3,336.2E-6,310.3E-6,31.55E-15,-23.60E-15,743.8E-3,232.6E-6
1.553,400.0E-3,335.9E-6,311.2E-6,31.56E-15,-23.60E-15,743.8E-3,232.9E-6
1.554,400.0E-3,335.6E-6,312.1E-6,31.57E-15,-23.60E-15,743.8E-3,233.3E-6
1.555,400.0E-3,335.4E-6,312.9E-6,31.58E-15,-23.59E-15,743.8E-3,233.6E-6
1.556,400.0E-3,335.1E-6,313.8E-6,31.59E-15,-23.59E-15,743.8E-3,234.0E-6
1.557,400.0E-3,334.9E-6,314.7E-6,31.60E-15,-23.58E-15,743.8E-3,234.3E-6
1.558,400.0E-3,334.6E-6,315.6E-6,31.61E-15,-23.58E-15,743.8E-3,234.6E-6
1.559,400.0E-3,334.4E-6,316.4E-6,31.62E-15,-23.57E-15,743.8E-3,235.0E-6
1.560,400.0E-3,334.1E-6,317.3E-6,31.63E-15,-23.57E-15,743.8E-3,235.3E-6
1.561,400.0E-3,333.8E-6,318.2E-6,31.63E-15,-23.56E-15,743.8E-3,235.6E-6
1.562,400.0E-3,333.6E-6,319.0E-6,31.64E-15,-23.56E-15,743.8E-3,236.0E-6
1.563,400.0E-3,333.3E-6,319.9E-6,31.65E-15,-23.56E-15,743.8E-3,236.3E-6
1.564,400.0E-3,333.1E-6,320.8E-6,31.66E-15,-23.55E-15,743.8E-3,236.6E-6
1.565,400.0E-3,332.8E-6,321.6E-6,31.67E-15,-23.55E-15,743.8E-3,237.0E-6
1.566,400.0E-3,332.5E-6,322.5E-6,31.68E-15,-23.54E-15,743.8E-3,237.3E-6
1.567,400.0E-3,332.3E-6,323.4E-6,31.69E-15,-23.54E-15,743.8E-3,237.6E-6
1.568,400.0E-3,332.0E-6,324.2E-6,31.70E-15,-23.53E-15,743.8E-3,238.0E-6
1.569,400.0E-3,331.8E-6,325.1E-6,31.71E-15,-23.53E-15,743.8E-3,238.3E-6
1.570,400.0E-3,331.5E-6,326.0E-6,31.72E-15,-23.52E-15,743.8E-3,238.6E-6
1.571,400.0E-3,331.2E-6,326.8E-6,31.73E-15,-23.52E-15,743.8E-3,238.9E-6
1.572,400.0E-3,331.0E-6,327.7E-6,31.73E-15,-23.51E-15,743.8E-3,239.3E-6
1.573,400.0E-3,330.7E-6,328.6E-6,31.74E-15,-23.51E-15,743.8E-3,239.6E-6
1.574,400.0E-3,330.5E-6,329.4E-6,31.75E-15,-23.50E-15,743.8E-3,239.9E-6
1.575,400.0E-3,330.2E-6,330.3E-6,31.76E-15,-23.50E-15,743.8E-3,240.3E-6
1.576,400.0E-3,329.9E-6,331.1E-6,31.77E-15,-23.49E-15,743.8E-3,240.6E-6
1.577,400.0E-3,329.7E-6,332.0E-6,31.78E-15,-23.49E-15,743.8E-3,240.9E-6
1.578,400.0E-3,329.4E-6,332.9E-6,31.79E-15,-23.48E-15,743.8E-3,241.3E-6
1.579,400.0E-3,329.1E-6,333.7E-6,31.80E-15,-23.48E-15,743.8E-3,241.6E-6
1.580,400.0E-3,328.9E-6,334.6E-6,31.81E-15,-23.47E-15,743.8E-3,241.9E-6
1.581,400.0E-3,328.6E-6,335.4E-6,31.82E-15,-23.47E-15,743.8E-3,242.2E-6
1.582,400.0E-3,328.4E-6,336.3E-6,31.83E-15,-23.46E-15,743.8E-3,242.6E-6
1.583,400.0E-3,328.1E-6,337.2E-6,31.83E-15,-23.46E-15,743.8E-3,242.9E-6
1.584,400.0E-3,327.8E-6,338.0E-6,31.84E-15,-23.45E-15,743.8E-3,243.2E-6
1.585,400.0E-3,327.6E-6,338.9E-6,31.85E-15,-23.45E-15,743.8E-3,243.6E-6
1.586,400.0E-3,327.3E-6,339.7E-6,31.86E-15,-23.44E-15,743.8E-3,243.9E-6
1.587,400.0E-3,327.1E-6,340.6E-6,31.87E-15,-23.44E-15,743.8E-3,244.2E-6
1.588,400.0E-3,326.8E-6,341.4E-6,31.88E-15,-23.43E-15,743.8E-3,244.5E-6
1.589,400.0E-3,326.5E-6,342.3E-6,31.89E-15,-23.43E-15,743.8E-3,244.9E-6
1.590,400.0E-3,326.3E-6,343.2E-6,31.90E-15,-23.42E-15,743.8E-3,245.2E-6
1.591,400.0E-3,326.0E-6,344.0E-6,31.91E-15,-23.42E-15,743.8E-3,245.5E-6
1.592,400.0E-3,325.8E-6,344.9E-6,31.92E-15,-23.41E-15,743.8E-3,245.8E-6
1.593,400.0E-3,325.5E-6,345.7E-6,31.93E-15,-23.41E-15,743.8E-3,246.2E-6
1.594,400.0E-3,325.2E-6,346.6E-6,31.93E-15,-23.40E-15,743.8E-3,246.5E-6
1.595,400.0E-3,325.0E-6,347.4E-6,31.94E-15,-23.40E-15,743.8E-3,246.8E-6
1.596,400.0E-3,324.7E-6,348.3E-6,31.95E-15,-23.39E-15,743.8E-3,247.1E-6
1.597,400.0E-3,324.5E-6,349.1E-6,31.96E-15,-23.39E-15,743.8E-3,247.5E-6
1.598,400.0E-3,324.2E-6,350.0E-6,31.97E-15,-23.38E-15,743.8E-3,247.8E-6
1.599,400.0E-3,323.9E-6,350.8E-6,31.98E-15,-23.38E-15,743.8E-3,248.1E-6
1.600,400.0E-3,323.7E-6,351.7E-6,31.99E-15,-23.37E-15,743.8E-3,248.4E-6
1.601,400.0E-3,323.4E-6,352.5E-6,32.00E-15,-23.37E-15,743.8E-3,248.8E-6
1.602,400.0E-3,323.1E-6,353.4E-6,32.01E-15,-23.36E-15,743.8E-3,249.1E-6
1.603,400.0E-3,322.9E-6,354.2E-6,32.02E-15,-23.35E-15,743.8E-3,249.4E-6
1.604,400.0E-3,322.6E-6,355.1E-6,32.03E-15,-23.35E-15,743.8E-3,249.7E-6
1.605,400.0E-3,322.4E-6,355.9E-6,32.03E-15,-23.34E-15,743.8E-3,250.1E-6
1.606,400.0E-3,322.1E-6,356.8E-6,32.04E-15,-23.34E-15,743.8E-3,250.4E-6
1.607,400.0E-3,321.8E-6,357.6E-6,32.05E-15,-23.33E-15,743.8E-3,250.7E-6
1.608,400.0E-3,321.6E-6,358.5E-6,32.06E-15,-23.33E-15,743.8E-3,251.0E-6
1.609,400.0E-3,321.3E-6,359.3E-6,32.07E-15,-23.32E-15,743.8E-3,251.3E-6
1.610,400.0E-3,321.1E-6,360.1E-6,32.08E-15,-23.32E-15,743.8E-3,251.7E-6
1.611,400.0E-3,320.8E-6,361.0E-6,32.09E-15,-23.31E-15,743.8E-3,252.0E-6
1.612,400.0E-3,320.5E-6,361.8E-6,32.10E-15,-23.31E-15,743.8E-3,252.3E-6
1.613,400.0E-3,320.3E-6,362.7E-6,32.11E-15,-23.30E-15,743.8E-3,252.6E-6
1.614,400.0E-3,320.0E-6,363.5E-6,32.12E-15,-23.29E-15,743.8E-3,252.9E-6
1.615,400.0E-3,319.8E-6,364.4E-6,32.12E-15,-23.29E-15,743.8E-3,253.3E-6
1.616,400.0E-3,319.5E-6,365.2E-6,32.13E-15,-23.28E-15,743.8E-3,253.6E-6
1.617,400.0E-3,319.2E-6,366.0E-6,32.14E-15,-23.28E-15,743.8E-3,253.9E-6
1.618,400.0E-3,319.0E-6,366.9E-6,32.15E-15,-23.27E-15,743.8E-3,254.2E-6
1.619,400.0E-3,318.7E-6,367.7E-6,32.16E-15,-23.27E-15,743.8E-3,254.5E-6
1.620,400.0E-3,318.4E-6,368.6E-6,32.17E-15,-23.26E-15,743.8E-3,254.9E-6
1.621,400.0E-3,318.2E-6,369.4E-6,32.18E-15,-23.25E-15,743.8E-3,255.2E-6
1.622,400.0E-3,317.9E-6,370.2E-6,32.19E-15,-23.25E-15,743.8E-3,255.5E-6
1.623,400.0E-3,317.7E-6,371.1E-6,32.20E-15,-23.24E-15,743.8E-3,255.8E-6
1.624,400.0E-3,317.4E-6,371.9E-6,32.20E-15,-23.24E-15,743.8E-3,256.1E-6
1.625,400.0E-3,317.1E-6,372.7E-6,32.21E-15,-23.23E-15,743.8E-3,256.4E-6
1.626,400.0E-3,316.9E-6,373.6E-6,32.22E-15,-23.23E-15,743.8E-3,256.8E-6
1.627,400.0E-3,316.6E-6,374.4E-6,32.23E-15,-23.22E-15,743.8E-3,257.1E-6
1.628,400.0E-3,316.4E-6,375.2E-6,32.24E-15,-23.21E-15,743.8E-3,257.4E-6
1.629,400.0E-3,316.1E-6,376.1E-6,32.25E-15,-23.21E-15,743.8E-3,257.7E-6
1.630,400.0E-3,315.8E-6,376.9E-6,32.26E-15,-23.20E-15,743.8E-3,258.0E-6
1.631,400.0E-3,315.6E-6,377.7E-6,32.27E-15,-23.20E-15,743.8E-3,258.3E-6
1.632,400.0E-3,315.3E-6,378.6E-6,32.28E-15,-23.19E-15,743.8E-3,258.7E-6
1.633,400.0E-3,315.0E-6,379.4E-6,32.28E-15,-23.19E-15,743.8E-3,259.0E-6
1.634,400.0E-3,314.8E-6,380.2E-6,32.29E-15,-23.18E-15,743.8E-3,259.3E-6
1.635,400.0E-3,314.5E-6,381.1E-6,32.30E-15,-23.17E-15,743.8E-3,259.6E-6
1.636,400.0E-3,314.3E-6,381.9E-6,32.31E-15,-23.17E-15,743.8E-3,259.9E-6
1.637,400.0E-3,314.0E-6,382.7E-6,32.32E-15,-23.16E-15,743.8E-3,260.2E-6
1.638,400.0E-3,313.7E-6,383.6E-6,32.33E-15,-23.16E-15,743.8E-3,260.5E-6
1.639,400.0E-3,313.5E-6,384.4E-6,32.34E-15,-23.15E-15,743.8E-3,260.9E-6
1.640,400.0E-3,313.2E-6,385.2E-6,32.35E-15,-23.14E-15,743.8E-3,261.2E-6
1.641,400.0E-3,313.0E-6,386.1E-6,32.35E-15,-23.14E-15,743.8E-3,261.5E-6
1.642,400.0E-3,312.7E-6,386.9E-6,32.36E-15,-23.13E-15,743.8E-3,261.8E-6
1.643,400.0E-3,312.4E-6,387.7E-6,32.37E-15,-23.13E-15,743.8E-3,262.1E-6
1.644,400.0E-3,312.2E-6,388.5E-6,32.38E-15,-23.12E-15,743.8E-3,262.4E-6
1.645,400.0E-3,311.9E-6,389.4E-6,32.39E-15,-23.11E-15,743.8E-3,262.7E-6
1.646,400.0E-3,311.7E-6,390.2E-6,32.40E-15,-23.11E-15,743.8E-3,263.0E-6
1.647,400.0E-3,311.4E-6,391.0E-6,32.41E-15,-23.10E-15,743.8E-3,263.4E-6
1.648,400.0E-3,311.1E-6,391.8E-6,32.41E-15,-23.10E-15,743.8E-3,263.7E-6
1.649,400.0E-3,310.9E-6,392.7E-6,32.42E-15,-23.09E-15,743.8E-3,264.0E-6
1.650,400.0E-3,310.6E-6,393.5E-6,32.43E-15,-23.08E-15,743.8E-3,264.3E-6
1.651,400.0E-3,310.3E-6,394.3E-6,32.44E-15,-23.08E-15,743.8E-3,264.6E-6
1.652,400.0E-3,310.1E-6,395.1E-6,32.45E-15,-23.07E-15,743.8E-3,264.9E-6
1.653,400.0E-3,309.8E-6,395.9E-6,32.46E-15,-23.07E-15,743.8E-3,265.2E-6
1.654,400.0E-3,309.6E-6,396.8E-6,32.47E-15,-23.06E-15,743.8E-3,265.5E-6
1.655,400.0E-3,309.3E-6,397.6E-6,32.47E-15,-23.05E-15,743.8E-3,265.8E-6
1.656,400.0E-3,309.0E-6,398.4E-6,32.48E-15,-23.05E-15,743.8E-3,266.1E-6
1.657,400.0E-3,308.8E-6,399.2E-6,32.49E-15,-23.04E-15,743.8E-3,266.5E-6
1.658,400.0E-3,308.5E-6,400.0E-6,32.50E-15,-23.04E-15,743.8E-3,266.8E-6
1.659,400.0E-3,308.3E-6,400.9E-6,32.51E-15,-23.03E-15,743.8E-3,267.1E-6
1.660,400.0E-3,308.0E-6,401.7E-6,32.52E-15,-23.02E-15,743.8E-3,267.4E-6
1.661,400.0E-3,307.7E-6,402.5E-6,32.53E-15,-23.02E-15,743.8E-3,267.7E-6
1.662,400.0E-3,307.5E-6,403.3E-6,32.53E-15,-23.01E-15,743.8E-3,268.0E-6
1.663,400.0E-3,307.2E-6,404.1E-6,32.54E-15,-23.01E-15,743.8E-3,268.3E-6
1.664,400.0E-3,307.0E-6,404.9E-6,32.55E-15,-23.00E-15,743.8E-3,268.6E-6
1.665,400.0E-3,306.7E-6,405.8E-6,32.56E-15,-22.99E-15,743.8E-3,268.9E-6
1.666,400.0E-3,306.4E-6,406.6E-6,32.57E-15,-22.99E-15,743.8E-3,269.2E-6
1.667,400.0E-3,306.2E-6,407.4E-6,32.58E-15,-22.98E-15,743.8E-3,269.5E-6
1.668,400.0E-3,305.9E-6,408.2E-6,32.58E-15,-22.97E-15,743.8E-3,269.8E-6
1.669,400.0E-3,305.7E-6,409.0E-6,32.59E-15,-22.97E-15,743.8E-3,270.1E-6
1.670,400.0E-3,305.4E-6,409.8E-6,32.60E-15,-22.96E-15,743.8E-3,270.4E-6
1.671,400.0E-3,305.1E-6,410.6E-6,32.61E-15,-22.96E-15,743.8E-3,270.8E-6
1.672,400.0E-3,304.9E-6,411.5E-6,32.62E-15,-22.95E-15,743.8E-3,271.1E-6
1.673,400.0E-3,304.6E-6,412.3E-6,32.63E-15,-22.94E-15,743.8E-3,271.4E-6
1.674,400.0E-3,304.4E-6,413.1E-6,32.63E-15,-22.94E-15,743.8E-3,271.7E-6
1.675,400.0E-3,304.1E-6,413.9E-6,32.64E-15,-22.93E-15,743.8E-3,272.0E-6
1.676,400.0E-3,303.8E-6,414.7E-6,32.65E-15,-22.93E-15,743.8E-3,272.3E-6
1.677,400.0E-3,303.6E-6,415.5E-6,32.66E-15,-22.92E-15,743.8E-3,272.6E-6
1.678,400.0E-3,303.3E-6,416.3E-6,32.67E-15,-22.91E-15,743.8E-3,272.9E-6
1.679,400.0E-3,303.1E-6,417.1E-6,32.68E-15,-22.91E-15,743.8E-3,273.2E-6
1.680,400.0E-3,302.8E-6,417.9E-6,32.68E-15,-22.90E-15,743.8E-3,273.5E-6
1.681,400.0E-3,302.5E-6,418.7E-6,32.69E-15,-22.89E-15,743.8E-3,273.8E-6
1.682,400.0E-3,302.3E-6,419.5E-6,32.70E-15,-22.89E-15,743.8E-3,274.1E-6
1.683,400.0E-3,302.0E-6,420.3E-6,32.71E-15,-22.88E-15,743.8E-3,274.4E-6
1.684,400.0E-3,301.8E-6,421.1E-6,32.72E-15,-22.88E-15,743.8E-3,274.7E-6
1.685,400.0E-3,301.5E-6,422.0E-6,32.72E-15,-22.87E-15,743.8E-3,275.0E-6
1.686,400.0E-3,301.2E-6,422.8E-6,32.73E-15,-22.86E-15,743.8E-3,275.3E-6
1.687,400.0E-3,301.0E-6,423.6E-6,32.74E-15,-22.86E-15,743.8E-3,275.6E-6
1.688,400.0E-3,300.7E-6,424.4E-6,32.75E-15,-22.85E-15,743.8E-3,275.9E-6
1.689,400.0E-3,300.5E-6,425.2E-6,32.76E-15,-22.84E-15,743.8E-3,276.2E-6
1.690,400.0E-3,300.2E-6,426.0E-6,32.77E-15,-22.84E-15,743.8E-3,276.5E-6
1.691,400.0E-3,299.9E-6,426.8E-6,32.77E-15,-22.83E-15,743.8E-3,276.8E-6
1.692,400.0E-3,299.7E-6,427.6E-6,32.78E-15,-22.83E-15,743.8E-3,277.1E-6
1.693,400.0E-3,299.4E-6,428.4E-6,32.79E-15,-22.82E-15,743.8E-3,277.4E-6
1.694,400.0E-3,299.2E-6,429.2E-6,32.80E-15,-22.81E-15,743.8E-3,277.7E-6
1.695,400.0E-3,298.9E-6,430.0E-6,32.81E-15,-22.81E-15,743.8E-3,278.0E-6
1.696,400.0E-3,298.6E-6,430.8E-6,32.81E-15,-22.80E-15,743.8E-3,278.3E-6
1.697,400.0E-3,298.4E-6,431.6E-6,32.82E-15,-22.79E-15,743.8E-3,278.6E-6
1.698,400.0E-3,298.1E-6,432.4E-6,32.83E-15,-22.79E-15,743.8E-3,278.9E-6
1.699,400.0E-3,297.9E-6,433.2E-6,32.84E-15,-22.78E-15,743.8E-3,279.2E-6
1.700,400.0E-3,297.6E-6,434.0E-6,32.84E-15,-22.78E-15,743.8E-3,279.5E-6
1.701,400.0E-3,297.3E-6,434.7E-6,32.85E-15,-22.77E-15,743.8E-3,279.8E-6
1.702,400.0E-3,297.1E-6,435.5E-6,32.86E-15,-22.76E-15,743.8E-3,280.1E-6
1.703,400.0E-3,296.8E-6,436.3E-6,32.87E-15,-22.76E-15,743.8E-3,280.4E-6
1.704,400.0E-3,296.6E-6,437.1E-6,32.88E-15,-22.75E-15,743.8E-3,280.7E-6
1.705,400.0E-3,296.3E-6,437.9E-6,32.88E-15,-22.74E-15,743.8E-3,281.0E-6
1.706,400.0E-3,296.1E-6,438.7E-6,32.89E-15,-22.74E-15,743.8E-3,281.3E-6
1.707,400.0E-3,295.8E-6,439.5E-6,32.90E-15,-22.73E-15,743.8E-3,281.6E-6
1.708,400.0E-3,295.5E-6,440.3E-6,32.91E-15,-22.72E-15,743.8E-3,281.9E-6
1.709,400.0E-3,295.3E-6,441.1E-6,32.91E-15,-22.72E-15,743.8E-3,282.2E-6
1.710,400.0E-3,295.0E-6,441.9E-6,32.92E-15,-22.71E-15,743.8E-3,282.4E-6
1.711,400.0E-3,294.8E-6,442.7E-6,32.93E-15,-22.71E-15,743.8E-3,282.7E-6
1.712,400.0E-3,294.5E-6,443.5E-6,32.94E-15,-22.70E-15,743.8E-3,283.0E-6
1.713,400.0E-3,294.2E-6,444.3E-6,32.95E-15,-22.69E-15,743.8E-3,283.3E-6
1.714,400.0E-3,294.0E-6,445.0E-6,32.95E-15,-22.69E-15,743.8E-3,283.6E-6
1.715,400.0E-3,293.7E-6,445.8E-6,32.96E-15,-22.68E-15,743.8E-3,283.9E-6
1.716,400.0E-3,293.5E-6,446.6E-6,32.97E-15,-22.67E-15,743.8E-3,284.2E-6
1.717,400.0E-3,293.2E-6,447.4E-6,32.98E-15,-22.67E-15,743.8E-3,284.5E-6
1.718,400.0E-3,293.0E-6,448.2E-6,32.98E-15,-22.66E-15,743.8E-3,284.8E-6
1.719,400.0E-3,292.7E-6,449.0E-6,32.99E-15,-22.65E-15,743.8E-3,285.1E-6
1.720,400.0E-3,292.4E-6,449.8E-6,33.00E-15,-22.65E-15,743.8E-3,285.4E-6
1.721,400.0E-3,292.2E-6,450.5E-6,33.01E-15,-22.64E-15,743.8E-3,285.7E-6
1.722,400.0E-3,291.9E-6,451.3E-6,33.01E-15,-22.64E-15,743.8E-3,286.0E-6
1.723,400.0E-3,291.7E-6,452.1E-6,33.02E-15,-22.63E-15,743.8E-3,286.3E-6
1.724,400.0E-3,291.4E-6,452.9E-6,33.03E-15,-22.62E-15,743.8E-3,286.6E-6
1.725,400.0E-3,291.2E-6,453.7E-6,33.04E-15,-22.62E-15,743.8E-3,286.8E-6
1.726,400.0E-3,290.9E-6,454.5E-6,33.04E-15,-22.61E-15,743.8E-3,287.1E-6
1.727,400.0E-3,290.6E-6,455.2E-6,33.05E-15,-22.60E-15,743.8E-3,287.4E-6
1.728,400.0E-3,290.4E-6,456.0E-6,33.06E-15,-22.60E-15,743.8E-3,287.7E-6
1.729,400.0E-3,290.1E-6,456.8E-6,33.07E-15,-22.59E-15,743.8E-3,288.0E-6
1.730,400.0E-3,289.9E-6,457.6E-6,33.07E-15,-22.59E-15,743.8E-3,288.3E-6
1.731,400.0E-3,289.6E-6,458.4E-6,33.08E-15,-22.58E-15,743.8E-3,288.6E-6
1.732,400.0E-3,289.4E-6,459.1E-6,33.09E-15,-22.57E-15,743.8E-3,288.9E-6
1.733,400.0E-3,289.1E-6,459.9E-6,33.09E-15,-22.57E-15,743.8E-3,289.2E-6
1.734,400.0E-3,288.8E-6,460.7E-6,33.10E-15,-22.56E-15,743.8E-3,289.5E-6
1.735,400.0E-3,288.6E-6,461.5E-6,33.11E-15,-22.55E-15,743.8E-3,289.7E-6
